Date,Time,Animal_ID,Use,D_forbs,Vegetation.cover,Vegetation.biomass,Heap.dung,Escape.impediment,Micro.habitat.type,Time_day,Season,NDVI,dNDVI,daily_rain,protection_gradient,proximity_confluence,Proximity_road,Proximity_drainage,Proximity_river,Proximity_multiplePAs,Proximity_CorePAs_edge,Elevation,slope,TWI,Curvature,Proximity_fence,Tourism_footprint,Human_footprint,woody_density,UTM_x,UTM_y
3/9/2020,4:30,El_6661,0,1.1875,0,0.000209176,4,0,Short grassland,Night,Wet,6.498452604,-0.035665646,25.94862938,31.08227471,5.427248572,25.45509306,5.123393904,43.72381005,5.185146965,5.185146965,1806.696411,0.469981959,10.78125477,3.00E-06,98270.35156,0.01010004,0.052606985,0.133633797,749416.5354,9704659.047
3/9/2020,4:30,El_6661,0,2.625,0,5.23E-05,0,0,Short grassland,Night,Wet,6.539520204,-0.028987303,25.94862938,29.92690937,4.902144167,25.60432629,4.293263233,42.18106695,3.674114759,3.674114759,1788.042236,0.471212919,11.70548439,-7.00E-06,97968.42969,0.01041717,0.052606985,0.273897488,748012.5341,9705374.05
3/9/2020,4:30,El_6661,0,2.0625,3.75,0.000133873,1,0,Short grassland,Night,Wet,6.627599359,-0.029041618,25.94862938,30.09812385,5.261115467,26.00713799,4.603918676,42.12743715,3.430892747,3.430892747,1788.042236,0.471212919,11.20176506,-7.00E-06,98357.13281,0.01045712,0.052606985,0.268730282,747712.5331,9705091.05
3/9/2020,8:30,El_6661,1,2.75,0,4.13E-05,4,0,Short grassland,Day,Wet,6.701205909,-0.04260309,25.94862938,29.66338903,7.030796225,26.48656736,5.194258516,42.14007505,2.499941899,2.499941899,1794.455566,0.736172781,9.999297142,4.00E-06,100090.6016,0.01065213,0.026617169,0.239366895,746500.5285,9703665.05
3/9/2020,8:30,El_6661,0,1.8125,0,0.000133873,1,0,Short grassland,Day,Wet,6.64412421,-0.052422598,25.94862938,29.86547934,6.626839613,26.86036362,5.699272785,41.73401621,2.309187761,2.309187761,1780.518799,0.619879931,10.18614578,6.00E-06,99692.34375,0.01073048,0.026617169,0.277908845,746398.5292,9704160.051
3/9/2020,8:30,El_6661,0,1.125,7.5,0.000133873,0,0,Short grassland,Day,Wet,6.694752634,-0.040951148,25.94862938,29.3821222,6.864159159,26.60839129,5.95441626,41.15636028,1.622686307,1.622686307,1780.518799,0.619879931,10.24906826,6.00E-06,99928.10156,0.010836,0.026617169,0.204956649,745720.5282,9704269.052
3/9/2020,8:30,El_6661,0,2.5625,2.5,6.83E-05,0,0,Short grassland,Day,Wet,6.866485357,-0.04190439,25.94862938,28.98313044,7.602380232,25.88406777,4.976965704,41.95185296,1.993795636,1.993795636,1781.784546,0.715246744,10.73079109,-1.00E-06,100798.3984,0.01072797,0.026617169,0.323427424,745919.5269,9703309.05
3/9/2020,8:30,El_6661,0,2.3125,0,9.30E-05,1,0,Short grassland,Day,Wet,6.73511517,-0.046742886,25.94862938,29.53902079,7.390655137,26.17536281,4.71688205,42.56764475,2.742922776,2.742922776,1797.66272,0.739442426,9.999297142,5.00E-06,100566.5,0.01057643,0.026617169,0.301946173,746662.5281,9703207.049
3/9/2020,12:30,El_6661,1,3.3125,2.5,0.000133873,1,0,Short grassland,Day,Wet,6.709952176,-0.029203936,17.54055023,25.91068708,10.63520391,22.83830012,4.408215267,41.9908971,0.254793867,0.254793867,1771.784424,0.383249376,11.22334671,-1.00E-06,103412.3984,0.01105676,0.041058425,0.293884925,743728.5193,9701067.05
3/9/2020,12:30,El_6661,0,4.1875,2.5,0.000133873,1,0,Short grassland,Day,Wet,6.784120977,-0.032169715,17.54055023,26.03314983,10.45103836,23.02576686,4.533150667,41.83473056,0.216341833,0.216341833,1771.784424,0.383249376,11.22334671,-1.00E-06,103412.3984,0.01107124,0.041058425,0.338873478,743731.5196,9701283.05
3/9/2020,12:30,El_6661,0,3.0625,0,0.000110639,0,0,Short grassland,Day,Wet,6.769996405,-0.031066,17.54055023,26.53866675,10.2060192,23.26879755,3.922675873,42.39749651,0.915544856,0.915544856,1771.784424,0.383249376,10.48515034,-1.00E-06,103170.1016,0.01092116,0.041058425,0.248003269,744419.5206,9701158.049
3/9/2020,12:30,El_6661,0,3.375,16.25,0.000209176,0,0,Short grassland,Day,Wet,6.555393338,-0.02640757,17.54055023,25.59509766,10.92840415,22.54877097,4.521698223,41.95383899,0.038994529,0.038994529,1768.835327,0.316303187,11.13153267,-2.00E-06,103730.3984,0.0110924,0.041058425,0.351704516,743472.5185,9700882.05
3/9/2020,12:30,El_6661,0,2.0625,6.25,0.000133873,0,0,Short grassland,Day,Wet,6.884043753,-0.027059779,19.17106056,25.55791292,10.71534926,22.76721315,5.160694133,41.27660534,0.469840879,0.469840879,1763.824707,0.302018212,11.22334671,-2.00E-06,103340.7969,0.01123916,0.041058425,0.271704547,743059.5187,9701422.052
3/9/2020,20:30,El_6661,1,2.875,0,0.000110639,1,0,Short grassland,Night,Wet,6.631012261,-0.014093921,17.54055023,22.58638707,14.30730768,19.16919764,5.643081322,43.03359253,1.024919397,1.024919397,1773.260498,0.715728937,10.53838062,6.00E-06,107140.3984,0.01129154,0.041058425,0.167048022,741723.5106,9697990.048
3/9/2020,20:30,El_6661,0,1.5625,2.5,0.000133873,0,0,Short grassland,Night,Wet,6.720714808,-0.0180915,17.54055023,22.11960669,14.80767407,18.67078125,6.003831727,43.15364414,1.229896093,1.229896093,1757.489868,0.894334686,10.53838062,-1.00E-06,107459.6016,0.01131738,0.041058425,0.207457365,741410.5095,9697596.048
3/9/2020,20:30,El_6661,0,1.8125,1.25,0.000133873,8,0,Short grassland,Night,Wet,6.748989642,-0.019940481,17.54055023,21.80612879,15.11165983,18.36790313,6.279947732,43.16802569,1.416350306,1.416350306,1757.489868,0.894334686,10.53838062,-1.00E-06,107779,0.01135494,0.021534102,0.194822082,741165.5087,9697392.048
3/9/2020,20:30,El_6661,0,2.75,3.75,7.92E-05,2,0,Short grassland,Night,Wet,6.75356108,-0.016775712,17.54055023,23.27767248,13.52767815,19.94853573,5.202496753,42.77604163,0.787425618,0.787425618,1776.96228,0.292391586,10.46858215,5.00E-06,106266.7969,0.01126691,0.041058425,0.225489781,742138.5125,9698650.048
3/9/2020,20:30,El_6661,0,1.5625,3.75,0.000133873,6,0,Short grassland,Night,Wet,6.748989642,-0.019940481,17.54055023,21.80564078,15.11249986,18.36708484,6.280130454,43.16882448,1.416101182,1.416101182,1757.489868,0.894334686,10.53838062,-1.00E-06,107779,0.01135494,0.021534102,0.194822082,741165.5087,9697391.048
3/10/2020,4:30,El_6661,1,3.9375,5,3.04E-05,0,0,Short grassland,Night,Wet,6.849717677,-0.030099571,9.060853004,20.30611346,17.411326,16.06073906,7.53633625,44.84085961,1.275542969,1.275542969,1736.281128,0.563341438,10.76841831,-9.00E-06,110302.1016,0.01137277,0.021109127,0.230281192,740692.5039,9694988.044
3/10/2020,4:30,El_6661,0,1.125,2.5,9.30E-05,0,0,Short grassland,Night,Wet,6.483423948,-0.064227819,9.060853004,21.15322966,16.98993859,16.51336273,6.740901627,45.40180346,0.36304658,0.36304658,1734.328369,0.729766829,11.57062721,3.00E-06,109973,0.01122877,0.039736141,0.216842317,741627.5055,9694960.043
3/10/2020,4:30,El_6661,0,2.6875,3.75,0.000209176,0,0,Short grassland,Night,Wet,6.808911547,-0.030247167,9.060853004,20.77098796,17.50148318,16.00349374,7.180064535,45.64761358,0.465387115,0.465387115,1725.242798,0.683998483,11.57062721,-2.00E-06,110527.1016,0.01126341,0.039736141,0.146291678,741403.5044,9694500.042
3/10/2020,4:30,El_6661,0,2.25,18.75,0.000133873,1,0,Short grassland,Night,Wet,6.836057842,-0.028931201,9.060853004,20.87666384,16.75379415,16.71920449,6.951710894,44.61901126,1.039864733,1.039864733,1734.328369,0.729766829,10.80089188,3.00E-06,109664.5,0.01133916,0.021109127,0.184929375,741074.5055,9695527.045
3/10/2020,4:30,El_6661,0,1.375,3.75,6.83E-05,0,0,Short grassland,Night,Wet,7.036112264,-0.021548375,9.060853004,19.45572833,18.19930491,15.27153991,8.397795628,44.85295538,1.840560688,1.840560688,1735.010864,0.468264949,10.87492657,7.00E-06,111024.7969,0.01150565,0.021109127,0.236858222,739981.5019,9694492.045
3/10/2020,8:30,El_6661,1,3.375,27.5,1.39E-05,0,0,Short grassland,Day,Wet,6.627969384,-0.041758418,9.060853004,20.24965642,18.84147046,14.27398315,8.433228145,47.50486071,0.240512591,0.240512591,1708.350464,0.828266705,11.48514938,-3.00E-06,112340.2031,0.01120498,0.039736141,0.265183539,741585.5012,9692374.038
3/10/2020,8:30,El_6661,0,2.9375,15,9.30E-05,0,0,Short grassland,Day,Wet,6.994249418,-0.028774247,9.060853004,19.66567957,19.11867069,14.03306251,8.810388919,47.06523437,0.405218119,0.405218119,1708.350464,0.828266705,10.42153645,-3.00E-06,112581.1016,0.01127236,0.021109127,0.334030645,740945.5002,9692478.04
3/10/2020,8:30,El_6661,0,1,23.75,0.000110639,0,0,Short grassland,Day,Wet,6.954611331,-0.025708288,9.060853004,19.44932395,19.31264645,14.00196786,8.922820457,46.81976607,0.691038631,0.691038631,1719.214355,0.723250372,10.42153645,1.20E-05,112426.1016,0.0113213,0.021109127,0.252942167,740681.5,9692599.04
3/10/2020,8:30,El_6661,0,3.0625,3.75,7.92E-05,0,0,Short grassland,Day,Wet,6.492479727,-0.052003399,9.060853004,20.8968729,18.55203727,14.52788203,8.061431866,47.99966772,0.95414841,0.95414841,1703.19165,0.679517694,11.65657711,1.00E-06,112341.2969,0.01112693,0.039736141,0.15045599,742291.5022,9692254.037
3/10/2020,8:30,El_6661,0,2.6875,11.25,9.30E-05,0,0,Short grassland,Day,Wet,6.837346464,-0.036676615,9.060853004,20.28378229,18.14436426,13.81091174,8.793135025,48.1767875,0.614152394,0.614152394,1695.38855,0.796807042,11.69528675,-7.00E-06,112972.6016,0.01121236,0.041506436,0.215234454,741800.5004,9691710.037
3/10/2020,12:30,El_6661,1,4,1.25,0.000133873,0,0,Short grassland,Day,Wet,6.323024899,-0.06426999,9.060853004,20.67384241,16.80058736,13.06232099,8.281770003,49.45218255,1.560152444,1.560152444,1684.357788,0.655919334,11.49052429,1.00E-06,114005.5,0.01131048,0.041506436,0.264277418,742464.4996,9690494.034
3/10/2020,12:30,El_6661,0,2.875,5,9.27E-06,0,0,Short grassland,Day,Wet,6.465475783,-0.058774903,9.060853004,21.32296605,16.71955016,13.45208701,8.552299999,49.86300756,2.171528951,2.171528951,1680.287231,0.465065813,13.02369404,-6.00E-06,113777.5,0.01128064,0.041506436,0.284149985,743112.5008,9690559.033
3/10/2020,12:30,El_6661,0,3.8125,2.5,7.92E-05,0,0,Short grassland,Day,Wet,6.319387004,-0.067809477,9.060853004,20.71252457,16.94452346,13.19887217,8.429579148,49.40886212,1.533187889,1.533187889,1684.357788,0.655919334,11.49052429,1.00E-06,113767.6016,0.01131048,0.041506436,0.24769206,742475.4998,9690645.034
3/10/2020,12:30,El_6661,0,3.375,1.25,9.30E-05,0,0,Short grassland,Day,Wet,6.319387004,-0.067809477,9.060853004,20.62622118,16.90779766,13.11129873,8.353196806,49.35705928,1.472815654,1.472815654,1684.357788,0.655919334,11.49052429,1.00E-06,113767.6016,0.01134321,0.041506436,0.214974139,742398.4996,9690588.034
3/10/2020,12:30,El_6661,0,3.375,16.25,3.04E-05,0,0,Short grassland,Day,Wet,7.046143219,-0.056987062,9.060853004,19.81952194,17.30454119,12.85888399,8.328464939,48.49398027,0.599238801,0.599238801,1683.353027,0.74276172,12.03066158,-7.00E-06,114000.5,0.01140331,0.041506436,0.288578125,741541.4984,9690763.036
5/23/2019,12:30,El_6666,1,1.0625,15,4.59E-06,0,0,Long grassland,Day,Dry,4.636944592,-0.044444948,0,5.417032767,3.214322571,3.909558563,0.623555991,2.729681891,10.43133428,4.45440198,1258.285767,0.335422991,15.18669605,0,94351.07031,0.03344202,0.057820577,0.275303937,659891.4308,9756921.277
5/23/2019,12:30,El_6666,0,1.3125,25,3.60E-06,0,0,Long grassland,Day,Dry,5.196236253,-0.027668774,0,5.024286317,3.185749192,3.904784752,0.230300616,2.804164264,10.43456254,4.042698356,1258.285767,0.335422991,15.41439247,0,94224.46875,0.0351528,0.057820577,0.327619389,659581.4304,9757194.278
5/23/2019,12:30,El_6666,0,1.125,78.75,1.55E-06,0,1,Woodland,Day,Dry,5.499141484,-0.022283688,0,4.831196125,3.175997473,3.903435775,0.081525269,2.849326976,10.45192579,3.832109732,1258.285767,0.335422991,15.41439247,0,94099.02344,0.0351528,0.057820577,0.445100524,659413.4302,9757321.278
5/23/2019,12:30,El_6666,0,0.6875,7.5,2.77E-05,0,0,Open woodland,Day,Dry,4.555018842,-0.050661057,0,5.932272583,3.037707339,3.690982292,0.807162133,2.441112447,10.71574883,4.892866747,1256.188843,0.311402671,17.00174332,5.00E-06,94707.77344,0.03138207,0.057820577,0.130040438,660046.4306,9756414.276
5/23/2019,12:30,El_6666,0,1.1875,13.75,4.95E-06,2,0,Open woodland,Day,Dry,3.860171407,-0.061394975,0,5.588378835,4.138126802,4.816585604,1.387965299,3.589805676,9.560580286,4.652770035,1263.113281,0.416912165,15.559268,1.00E-06,93491.3125,0.03077944,0.057820577,0.254221394,660746.4331,9757334.277
5/23/2019,16:30,El_6666,1,2.75,5,3.72E-06,0,0,Long grassland,Day,Dry,5.260036111,-0.035600722,0,3.916097037,4.805026832,5.519127392,3.198761571,3.542612541,11.78768057,1.880329999,1259.463501,0.307707888,16.31030464,5.00E-06,95032.89063,0.04871926,0.065217473,1.310726205,654233.4205,9758861.288
5/23/2019,16:30,El_6666,0,1.125,10,4.95E-06,0,0,Long grassland,Day,Dry,5.315097362,-0.03690578,0,4.078379335,4.895186474,5.472600064,3.356456921,3.398729463,11.94115171,2.027896394,1259.463501,0.307707888,16.31030464,5.00E-06,95256.5625,0.04822644,0.065217473,0.993016872,654126.4201,9758738.287
5/23/2019,16:30,El_6666,0,1.5,11.25,6.06E-06,0,0,Long grassland,Day,Dry,5.176091403,-0.02457653,0,3.694200049,4.320489453,5.981157227,2.837647641,3.980778542,11.38923622,1.860156469,1259.463501,0.307707888,15.03480244,5.00E-06,94585.9375,0.04908174,0.065217473,1.075973242,654124.4207,9759334.289
5/23/2019,16:30,El_6666,0,0.3125,17.5,2.53E-05,1,0,Long grassland,Day,Dry,5.181652278,-0.019405231,0,4.444136024,4.449368791,6.149587737,3.488782028,3.615002826,11.93685438,2.619621399,1259.637695,0.291410217,14.91768074,1.00E-05,95368.36719,0.04876741,0.065217473,0.896641781,653402.4189,9759055.289
5/23/2019,16:30,El_6666,0,3.1875,36.25,1.71E-05,0,0,Open woodland,Day,Dry,5.119742155,-0.036050677,0,4.630910278,4.813879219,5.843208366,3.254055261,3.254055261,12.25213267,2.684932448,1259.637695,0.291410217,15.49125481,1.00E-05,95591.90625,0.04813778,0.065217473,1.028515655,653436.4185,9758692.288
5/28/2019,12:31,El_6666,1,4.625,10,1.49E-05,0,0,Short grassland,Day,Dry,4.785588071,-0.029015288,8.614311218,2.570484974,2.602257546,7.733290356,1.048790145,6.119921198,9.308477355,2.352929864,1250.094727,0.387705215,14.8410244,0,92573.28125,0.04612575,0.065217473,0.727777255,654511.4239,9761438.293
5/28/2019,12:31,El_6666,0,1.3125,6.25,3.85E-06,0,0,Short grassland,Day,Dry,5.050563052,-0.0354283,8.614311218,2.829202008,2.549670243,7.715128309,1.30905203,5.963315601,9.521845463,2.433394319,1250.094727,0.387705215,14.8410244,0,92685.63281,0.04636345,0.065217473,0.892664572,654259.4232,9761323.293
5/28/2019,12:31,El_6666,0,4.625,28.75,1.90E-06,0,0,Long grassland,Day,Dry,6.222909302,-0.065415591,8.614311218,2.830597993,1.975984841,8.417325087,0.64715761,6.726999122,8.822643835,3.004302859,1250.094727,0.387705215,16.26484299,0,92016.64063,0.04276954,0.065217473,0.720864944,654300.4241,9762089.295
5/28/2019,12:31,El_6666,0,1.9375,23.75,2.53E-05,0,0,Long grassland,Day,Dry,4.800714031,-0.024094418,8.614311218,1.893493332,2.84325743,7.899144329,0.316889785,6.590901,8.677023262,2.358994946,1251.375488,0.335791951,16.13802147,-2.00E-06,91902.46094,0.04817929,0.065217473,0.254060118,655205.4258,9761822.293
5/28/2019,12:31,El_6666,0,3.9375,7.5,7.59E-06,0,0,Long grassland,Day,Dry,4.578819595,-0.024469905,8.614311218,1.979025265,2.922381917,7.673243767,0.545732264,6.316527068,8.95834762,2.153709808,1251.375488,0.335791951,16.13802147,-2.00E-06,92349.88281,0.04869734,0.065217473,0.236324627,655100.4253,9761561.293
6/24/2019,0:30,El_6666,1,2.6875,63.75,1.65E-06,0,0,Open woodland,Night,Dry,4.416982204,-0.037640825,0,4.818666309,1.384489587,9.390056652,1.294590128,6.453399609,9.82328719,4.506976835,1251.857422,0.305905692,15.76291752,8.00E-06,92941.17969,0.04073203,0.052788984,1.077558017,652307.4198,9762220.297
6/24/2019,0:30,El_6666,0,1.4375,35,2.44E-06,0,0,Open woodland,Night,Dry,4.460068434,-0.038899049,0,5.156879774,1.66925625,9.473420664,1.516896762,6.450627828,10.14567096,4.733723967,1251.857422,0.305905692,15.25090599,8.00E-06,93177.59375,0.04222963,0.052788984,1.148858665,651951.4189,9762096.297
6/24/2019,0:30,El_6666,0,1.1875,16.25,5.35E-06,0,0,Long grassland,Night,Dry,4.6834113,-0.026733726,0,5.231861046,2.341450765,8.93976253,2.227551293,5.735181291,10.76663237,4.488363302,1249.750854,0.387427679,15.83715725,3.00E-06,93838.28906,0.04704075,0.052788984,0.34431847,651850.4179,9761378.296
6/24/2019,0:30,El_6666,0,4.4375,6.25,5.15E-06,0,0,Long grassland,Night,Dry,4.527378619,-0.023186475,0,4.961987707,2.165877345,8.845243524,2.084982914,5.806102825,10.54438831,4.275623824,1251.857422,0.305905692,15.5766077,8.00E-06,93720.65625,0.04487899,0.052788984,0.656271642,652118.4186,9761452.296
6/24/2019,0:30,El_6666,0,0,100,6.83E-07,0,0,Open woodland,Night,Dry,4.281844229,-0.040779397,0,4.151938824,1.081063083,9.208949812,0.822438102,6.540310299,9.247279242,4.076425961,1242.444946,0.278033699,15.8651104,-4.00E-06,92369.15625,0.0404001,0.052788984,0.963684773,653015.4216,9762401.297
6/23/2019,0:30,El_6666,1,1.625,87.5,4.43E-06,0,0,Open woodland,Night,Dry,4.507270381,-0.038179412,0,5.41192803,1.204518533,11.41028779,1.07258347,4.373915993,7.818002739,4.446234496,1245.123779,0.416842206,18.09424973,3.00E-06,90622.84375,0.0310656,0.066835366,2.136354196,652645.4231,9764654.302
6/23/2019,0:30,El_6666,0,1.4375,78.75,4.95E-06,0,0,Open woodland,Night,Dry,4.475749686,-0.036446318,0,5.548527462,1.192119081,11.42362821,0.943231871,4.333054647,8.035968025,4.402025635,1245.123779,0.416842206,18.09424973,3.00E-06,90743.10938,0.03185221,0.066835366,2.127339434,652425.4225,9764572.302
6/23/2019,0:30,El_6666,0,2.1875,93.75,5.58E-06,0,0,Open woodland,Night,Dry,4.490667626,-0.052651659,0,5.695356793,1.662308153,11.65972496,1.518152292,3.984443861,7.516433246,4.060366787,1248.383179,0.270638073,15.58306122,3.00E-06,90184.53125,0.03031342,0.066835366,2.400871509,652639.4236,9765118.303
6/23/2019,0:30,El_6666,0,1.0625,98.75,1.94E-06,0,1,Open woodland,Night,Dry,4.761370733,-0.051515922,0,6.262210233,2.190666315,11.9004551,1.911323005,3.402834422,7.513764988,3.478484755,1248.383179,0.270638073,15.58306122,3.00E-06,89868.29688,0.02887406,0.066835366,1.839526016,652285.4233,9765580.305
6/23/2019,0:30,El_6666,0,0.5625,12.5,1.49E-05,0,0,Long grassland,Night,Dry,4.780624956,-0.052942783,0,6.368143214,2.154740452,12.1576917,1.768894131,3.377377284,7.774620547,3.44840513,1248.383179,0.270638073,15.58306122,3.00E-06,90208.4375,0.02883607,0.066835366,0.940118397,652051.4226,9765459.305
7/8/2019,16:31,El_6666,1,1,41.25,1.77E-06,0,0,Open woodland,Day,Dry,4.152578294,-0.007976338,0,4.620643786,3.168203679,9.109633682,2.144145496,4.418327224,5.326761983,4.006972061,1258.79895,0.013326247,15.62120533,7.00E-06,88562.13281,0.02831347,0.081694297,0.521479054,655114.4298,9765733.302
7/8/2019,16:31,El_6666,0,1.5625,63.75,5.15E-06,0,1,Open woodland,Day,Dry,4.266829371,-0.005848616,0,4.963386848,2.827804329,9.688278055,2.153008788,4.208370292,5.685650866,4.058627464,1259.833374,0.126411325,15.73593616,1.20E-05,88794.71094,0.02835119,0.081694297,0.969217953,654507.4285,9765796.303
7/8/2019,16:31,El_6666,0,1.5625,42.5,9.27E-06,0,1,Open woodland,Day,Dry,4.078774959,-0.004345454,0,5.164478386,3.419709353,9.196681459,2.619235458,3.87557653,5.090084176,3.577361874,1252.624878,0.46385625,15.34107113,1.00E-06,88235.84375,0.02703761,0.081694297,0.486828559,654908.4299,9766237.303
7/8/2019,16:31,El_6666,0,0.5,11.25,3.35E-05,0,1,Open woodland,Day,Dry,3.957430273,-0.004794128,0,4.666863829,3.621742817,8.653043386,2.465019562,4.359213085,4.894308755,3.713048794,1252.624878,0.46385625,15.62120533,1.00E-06,88109.65625,0.02757284,0.081694297,0.310308471,655532.431,9765954.302
7/8/2019,16:31,El_6666,0,1.5625,30,2.38E-06,0,0,Long grassland,Day,Dry,3.844238937,-0.006097004,2.58069706,4.396364407,3.761922417,8.367473999,2.425222775,4.66120834,4.847260928,3.859601109,1258.802612,0.125105539,15.62120533,5.00E-06,88217.40625,0.02817572,0.081694297,0.322576804,655867.4316,9765777.301
8/5/2019,8:31,El_6666,1,2.875,80,1.73E-06,0,2,Open woodland,Day,Dry,3.910312593,-0.005596407,0,7.601604699,3.069183401,10.32648233,0.29108694,4.440747646,10.46047488,4.480983848,1230.085571,0.19790613,16.41217613,-6.00E-06,92623.5625,0.03311923,0.066835366,0.964243446,649854.4161,9763914.303
8/5/2019,8:31,El_6666,0,1.375,67.5,7.24E-06,0,2,Open woodland,Day,Dry,3.841356337,-0.005134277,0,7.713298646,3.222493368,10.07079035,0.050644102,4.645304548,10.71139344,4.677264933,1230.085571,0.19790613,16.41217613,-6.00E-06,92965.04688,0.03419102,0.066835366,1.68473505,649679.4155,9763727.303
8/5/2019,8:31,El_6666,0,5.25,45,9.27E-06,0,1,Open woodland,Day,Dry,4.200086474,0.006408378,0,7.69476088,3.08807958,10.96902111,1.033988986,3.695296273,9.901878667,3.744,1237.297852,0.346303872,18.27298927,0,91849.0625,0.03134511,0.066835366,0.66397526,650035.4173,9764648.305
8/5/2019,8:31,El_6666,0,2.0625,93.75,1.23E-05,0,6,Open woodland,Day,Dry,4.288264036,0.007096022,0,8.125533213,3.521602158,10.72088417,1.019770123,3.643274055,10.22730221,3.682306568,1233.939819,0.326557198,18.80962181,2.00E-06,92100.49219,0.03020287,0.066835366,0.886027057,649602.4164,9764732.306
8/5/2019,8:31,El_6666,0,2.75,45,2.98E-06,0,0,Open woodland,Day,Dry,4.210739851,-0.008921951,0,8.372648088,3.473077888,10.44812317,0.897170114,3.702420787,10.53264397,3.75465832,1233.939819,0.326557198,18.80962181,2.00E-06,92226.96094,0.03087217,0.066835366,1.000860578,649299.4156,9764645.306
8/8/2019,4:30,El_6666,1,2.5625,27.5,2.98E-06,0,2,Open woodland,Night,Dry,4.251661763,0.00572677,0,6.850256127,2.278128662,11.85859767,1.205313901,3.582379025,8.922017815,3.638937766,1241.966309,0.37138173,17.681427,3.00E-06,91134.85938,0.03084512,0.066835366,1.322125615,651076.4198,9764851.304
8/8/2019,4:30,El_6666,0,2.6875,86.25,3.48E-06,0,3,Open woodland,Night,Dry,4.283119038,-0.002529159,0,6.446720872,1.878478557,11.93799056,0.976892593,3.869815888,8.756968947,3.926225263,1241.966309,0.37138173,17.681427,3.00E-06,91229.45313,0.0317558,0.066835366,1.596988306,651426.4204,9764650.303
8/8/2019,4:30,El_6666,0,1.1875,36.25,4.95E-06,0,1,Long grassland,Night,Dry,4.124910131,0.011214063,0,6.611894207,2.198074767,12.39357349,1.585902196,3.359785838,8.259581814,3.420935518,1244.531982,0.2294727,16.26573753,3.00E-06,90671.10938,0.02943842,0.066835366,0.970135152,651602.4214,9765255.305
8/8/2019,4:30,El_6666,0,1.6875,5,4.12E-06,0,0,Long grassland,Night,Dry,4.278607368,0.015828133,0,7.233963298,2.725168886,12.12419425,1.714292699,3.039963946,8.749672009,3.096521587,1241.211304,0.219053807,16.5811367,5.00E-06,90824.70313,0.02931929,0.066835366,0.884128879,650939.4201,9765376.306
8/8/2019,4:30,El_6666,0,0.875,51.25,3.85E-06,0,2,Open woodland,Night,Dry,4.301971495,0.019817531,0,7.316641989,2.927375394,12.43623001,2.16608771,2.671281671,8.358130849,2.727563073,1244.531982,0.2294727,16.26573753,3.00E-06,90266.61719,0.02795116,0.066835366,1.588816023,651134.421,9765816.306
7/4/2019,16:30,El_6666,1,0.3125,65,8.37E-06,0,4,Open woodland,Day,Dry,4.477801442,-0.012127444,4.134199142,8.90319072,3.072636845,11.19636256,0.707643623,1.013303135,8.512576063,1.068951503,1228.664185,0.37731385,16.44971085,-6.00E-06,89351.13281,0.02434091,0.066835366,1.376434968,650302.4207,9767325.311
7/4/2019,16:30,El_6666,0,0.8125,63.75,1.15E-06,0,1,Open woodland,Day,Dry,4.680319786,-0.023500144,4.403748989,9.544118398,3.800853182,11.66423432,0.579753768,1.194412886,9.452575553,1.258676722,1229.658203,0.40651437,15.8864212,-2.00E-06,90080.86719,0.02391075,0.066835366,1.796023068,649365.4184,9767171.311
7/4/2019,16:30,El_6666,0,5.6875,45,4.63E-05,0,3,Open woodland,Day,Dry,4.487497807,-0.01799041,4.403748989,9.405244122,3.560152606,11.48427758,0.457380907,1.163218208,9.190214814,1.1563026,1229.658203,0.40651437,15.8864212,-2.00E-06,89951.38281,0.02403039,0.066835366,0.686422978,649610.419,9767267.311
7/4/2019,16:30,El_6666,0,0.4375,50,1.81E-06,0,1,Open woodland,Day,Dry,4.541727543,-0.006451607,4.403748989,9.298482941,2.960654648,10.95642633,0.358863827,0.700265729,8.64127844,0.733,1228.664185,0.37731385,16.44971085,-6.00E-06,89265.04688,0.02333533,0.066835366,1.388681331,650068.4205,9767659.312
7/4/2019,16:30,El_6666,0,0.9375,5,3.27E-06,0,0,Long grassland,Day,Dry,4.525955677,-0.017403722,4.134199142,8.141105822,3.613242207,11.87172836,1.508558635,1.855408559,8.491158142,1.911944675,1237.380127,0.375106408,15.55117607,0,90085.03125,0.02598161,0.066835366,0.74689556,650631.4206,9766521.309
7/11/2019,0:30,El_6666,1,2.6875,8.75,5.58E-06,0,2,Open woodland,Night,Dry,4.115584649,-0.016282953,3.488457441,6.83517081,3.193235315,11.18991905,2.794407932,2.794407932,6.701161297,2.883884653,1244.901489,0.516881407,15.74994659,3.00E-06,88873.50781,0.02589967,0.066835366,0.522636867,652553.4251,9766673.307
7/11/2019,0:30,El_6666,0,1.0625,20,6.06E-06,0,1,Long grassland,Night,Dry,4.097803347,-0.016792886,3.488457441,7.164134142,2.883290294,10.97152772,2.48879048,2.48879048,6.713277789,2.579826509,1234.319946,0.45550621,15.74994659,-6.00E-06,88778.52344,0.0253414,0.066835366,0.746975112,652386.425,9766964.308
7/11/2019,0:30,El_6666,0,0.5625,32.5,1.45E-06,0,3,Long grassland,Night,Dry,4.156699598,-0.017148912,3.488457441,7.428239226,2.679781319,10.85844957,2.230427098,2.230427098,6.798499114,2.322100303,1234.319946,0.45550621,15.70833111,-6.00E-06,88684.84375,0.02483889,0.066835366,0.953436798,652202.4248,9767154.308
